CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,ANIO,TIPO_DE_DELITO,ID_Categoria,CATEGORIA,INCIDENCIA,POBLACION,TASA
21034,21,034,Coronango,2017,Ejecución extrajudicial,1,Vulneración de la vida,,40949,0
21034,21,034,Coronango,2018,Ejecución extrajudicial,1,Vulneración de la vida,,40949,0
21034,21,034,Coronango,2019,Ejecución extrajudicial,1,Vulneración de la vida,,40949,0
21034,21,034,Coronango,2020,Ejecución extrajudicial,1,Vulneración de la vida,,46836,0
21034,21,034,Coronango,2021,Ejecución extrajudicial,1,Vulneración de la vida,,46836,0
21034,21,034,Coronango,2022,Ejecución extrajudicial,1,Vulneración de la vida,,46836,0
21034,21,034,Coronango,2023,Ejecución extrajudicial,1,Vulneración de la vida,,46836,0
21034,21,034,Coronango,2024,Ejecución extrajudicial,1,Vulneración de la vida,,46836,0
21034,21,034,Coronango,2025,Ejecución extrajudicial,1,Vulneración de la vida,,46836,0
21040,21,040,Cuautinchan,2015,Ejecución extrajudicial,1,Vulneración de la vida,,10179,0
21040,21,040,Cuautinchan,2016,Ejecución extrajudicial,1,Vulneración de la vida,,10179,0
21040,21,040,Cuautinchan,2017,Ejecución extrajudicial,1,Vulneración de la vida,,10179,0
21040,21,040,Cuautinchan,2018,Ejecución extrajudicial,1,Vulneración de la vida,,10179,0
21040,21,040,Cuautinchan,2019,Ejecución extrajudicial,1,Vulneración de la vida,,10179,0
21040,21,040,Cuautinchan,2020,Ejecución extrajudicial,1,Vulneración de la vida,,12340,0
21040,21,040,Cuautinchan,2021,Ejecución extrajudicial,1,Vulneración de la vida,,12340,0
21040,21,040,Cuautinchan,2022,Ejecución extrajudicial,1,Vulneración de la vida,,12340,0
21040,21,040,Cuautinchan,2023,Ejecución extrajudicial,1,Vulneración de la vida,,12340,0
21040,21,040,Cuautinchan,2024,Ejecución extrajudicial,1,Vulneración de la vida,,12340,0
21040,21,040,Cuautinchan,2025,Ejecución extrajudicial,1,Vulneración de la vida,,12340,0
21041,21,041,Cuautlancingo,2015,Ejecución extrajudicial,1,Vulneración de la vida,,112225,0
21041,21,041,Cuautlancingo,2016,Ejecución extrajudicial,1,Vulneración de la vida,,112225,0
21041,21,041,Cuautlancingo,2017,Ejecución extrajudicial,1,Vulneración de la vida,,112225,0
21041,21,041,Cuautlancingo,2018,Ejecución extrajudicial,1,Vulneración de la vida,,112225,0
21041,21,041,Cuautlancingo,2019,Ejecución extrajudicial,1,Vulneración de la vida,,112225,0
21041,21,041,Cuautlancingo,2020,Ejecución extrajudicial,1,Vulneración de la vida,,137435,0
21041,21,041,Cuautlancingo,2021,Ejecución extrajudicial,1,Vulneración de la vida,,137435,0
21041,21,041,Cuautlancingo,2022,Ejecución extrajudicial,1,Vulneración de la vida,,137435,0
21041,21,041,Cuautlancingo,2023,Ejecución extrajudicial,1,Vulneración de la vida,,137435,0
21041,21,041,Cuautlancingo,2024,Ejecución extrajudicial,1,Vulneración de la vida,,137435,0
21041,21,041,Cuautlancingo,2025,Ejecución extrajudicial,1,Vulneración de la vida,,137435,0
21090,21,090,Juan C. Bonilla,2015,Ejecución extrajudicial,1,Vulneración de la vida,,21253,0
21090,21,090,Juan C. Bonilla,2016,Ejecución extrajudicial,1,Vulneración de la vida,,21253,0
21090,21,090,Juan C. Bonilla,2017,Ejecución extrajudicial,1,Vulneración de la vida,,21253,0
21090,21,090,Juan C. Bonilla,2018,Ejecución extrajudicial,1,Vulneración de la vida,,21253,0
21090,21,090,Juan C. Bonilla,2019,Ejecución extrajudicial,1,Vulneración de la vida,,21253,0
21090,21,090,Juan C. Bonilla,2020,Ejecución extrajudicial,1,Vulneración de la vida,,23738,0
21090,21,090,Juan C. Bonilla,2021,Ejecución extrajudicial,1,Vulneración de la vida,,23738,0
21090,21,090,Juan C. Bonilla,2022,Ejecución extrajudicial,1,Vulneración de la vida,,23738,0
21090,21,090,Juan C. Bonilla,2023,Ejecución extrajudicial,1,Vulneración de la vida,,23738,0
21090,21,090,Juan C. Bonilla,2024,Ejecución extrajudicial,1,Vulneración de la vida,,23738,0
21090,21,090,Juan C. Bonilla,2025,Ejecución extrajudicial,1,Vulneración de la vida,,23738,0
21106,21,106,Ocoyucan,2015,Ejecución extrajudicial,1,Vulneración de la vida,,28220,0
21106,21,106,Ocoyucan,2016,Ejecución extrajudicial,1,Vulneración de la vida,,28220,0
21106,21,106,Ocoyucan,2017,Ejecución extrajudicial,1,Vulneración de la vida,,28220,0
21106,21,106,Ocoyucan,2018,Ejecución extrajudicial,1,Vulneración de la vida,,28220,0
21106,21,106,Ocoyucan,2019,Ejecución extrajudicial,1,Vulneración de la vida,,28220,0
21106,21,106,Ocoyucan,2020,Ejecución extrajudicial,1,Vulneración de la vida,,42669,0
21106,21,106,Ocoyucan,2021,Ejecución extrajudicial,1,Vulneración de la vida,,42669,0
21106,21,106,Ocoyucan,2022,Ejecución extrajudicial,1,Vulneración de la vida,,42669,0
21106,21,106,Ocoyucan,2023,Ejecución extrajudicial,1,Vulneración de la vida,,42669,0
21106,21,106,Ocoyucan,2024,Ejecución extrajudicial,1,Vulneración de la vida,,42669,0
21106,21,106,Ocoyucan,2025,Ejecución extrajudicial,1,Vulneración de la vida,,42669,0
21114,21,114,Puebla,2015,Ejecución extrajudicial,1,Vulneración de la vida,,1656883,0
21114,21,114,Puebla,2016,Ejecución extrajudicial,1,Vulneración de la vida,,1656883,0
21114,21,114,Puebla,2017,Ejecución extrajudicial,1,Vulneración de la vida,,1656883,0
21114,21,114,Puebla,2018,Ejecución extrajudicial,1,Vulneración de la vida,,1656883,0
21114,21,114,Puebla,2019,Ejecución extrajudicial,1,Vulneración de la vida,,1656883,0
21114,21,114,Puebla,2020,Ejecución extrajudicial,1,Vulneración de la vida,,1692181,0
21114,21,114,Puebla,2021,Ejecución extrajudicial,1,Vulneración de la vida,,1711529,0
21114,21,114,Puebla,2022,Ejecución extrajudicial,1,Vulneración de la vida,,1724831,0
21114,21,114,Puebla,2023,Ejecución extrajudicial,1,Vulneración de la vida,,1738577,0
21114,21,114,Puebla,2024,Ejecución extrajudicial,1,Vulneración de la vida,,1752924,0
21114,21,114,Puebla,2025,Ejecución extrajudicial,1,Vulneración de la vida,,1767970,0
21119,21,119,San Andrés Cholula,2015,Ejecución extrajudicial,1,Vulneración de la vida,,116347,0
21119,21,119,San Andrés Cholula,2016,Ejecución extrajudicial,1,Vulneración de la vida,,116347,0
21119,21,119,San Andrés Cholula,2017,Ejecución extrajudicial,1,Vulneración de la vida,,116347,0
21119,21,119,San Andrés Cholula,2018,Ejecución extrajudicial,1,Vulneración de la vida,,116347,0
21119,21,119,San Andrés Cholula,2019,Ejecución extrajudicial,1,Vulneración de la vida,,116347,0
21119,21,119,San Andrés Cholula,2020,Ejecución extrajudicial,1,Vulneración de la vida,,154448,0
21119,21,119,San Andrés Cholula,2021,Ejecución extrajudicial,1,Vulneración de la vida,,154448,0
21119,21,119,San Andrés Cholula,2022,Ejecución extrajudicial,1,Vulneración de la vida,,154448,0
21119,21,119,San Andrés Cholula,2023,Ejecución extrajudicial,1,Vulneración de la vida,,154448,0
21119,21,119,San Andrés Cholula,2024,Ejecución extrajudicial,1,Vulneración de la vida,,154448,0
21119,21,119,San Andrés Cholula,2025,Ejecución extrajudicial,1,Vulneración de la vida,,154448,0
21140,21,140,San Pedro Cholula,2015,Ejecución extrajudicial,1,Vulneración de la vida,,129000,0
21140,21,140,San Pedro Cholula,2016,Ejecución extrajudicial,1,Vulneración de la vida,,129000,0
21140,21,140,San Pedro Cholula,2017,Ejecución extrajudicial,1,Vulneración de la vida,,129000,0
21140,21,140,San Pedro Cholula,2018,Ejecución extrajudicial,1,Vulneración de la vida,,129000,0
21140,21,140,San Pedro Cholula,2019,Ejecución extrajudicial,1,Vulneración de la vida,,129000,0
21140,21,140,San Pedro Cholula,2020,Ejecución extrajudicial,1,Vulneración de la vida,,138433,0
21140,21,140,San Pedro Cholula,2021,Ejecución extrajudicial,1,Vulneración de la vida,,138433,0
21140,21,140,San Pedro Cholula,2022,Ejecución extrajudicial,1,Vulneración de la vida,,138433,0
21140,21,140,San Pedro Cholula,2023,Ejecución extrajudicial,1,Vulneración de la vida,,138433,0
21140,21,140,San Pedro Cholula,2024,Ejecución extrajudicial,1,Vulneración de la vida,,138433,0
21140,21,140,San Pedro Cholula,2025,Ejecución extrajudicial,1,Vulneración de la vida,,138433,0
21034,21,034,Coronango,2015,Extorsión,4,Extracción de recursos,0,40949,0
21034,21,034,Coronango,2016,Extorsión,4,Extracción de recursos,0,40949,0
21034,21,034,Coronango,2017,Extorsión,4,Extracción de recursos,1,40949,0.41
21034,21,034,Coronango,2018,Extorsión,4,Extracción de recursos,0,40949,0
21034,21,034,Coronango,2019,Extorsión,4,Extracción de recursos,0,40949,0
21034,21,034,Coronango,2020,Extorsión,4,Extracción de recursos,0,46836,0
21034,21,034,Coronango,2021,Extorsión,4,Extracción de recursos,0,46836,0
21034,21,034,Coronango,2022,Extorsión,4,Extracción de recursos,0,46836,0
21034,21,034,Coronango,2023,Extorsión,4,Extracción de recursos,2,46836,0.94
21034,21,034,Coronango,2024,Extorsión,4,Extracción de recursos,1,46836,0.47
21034,21,034,Coronango,2025,Extorsión,4,Extracción de recursos,2,46836,0.94
21040,21,040,Cuautinchan,2015,Extorsión,4,Extracción de recursos,0,10179,0
21040,21,040,Cuautinchan,2016,Extorsión,4,Extracción de recursos,0,10179,0
21040,21,040,Cuautinchan,2017,Extorsión,4,Extracción de recursos,0,10179,0
21040,21,040,Cuautinchan,2018,Extorsión,4,Extracción de recursos,0,10179,0
21040,21,040,Cuautinchan,2019,Extorsión,4,Extracción de recursos,0,10179,0
21040,21,040,Cuautinchan,2020,Extorsión,4,Extracción de recursos,0,12340,0
21040,21,040,Cuautinchan,2021,Extorsión,4,Extracción de recursos,0,12340,0
21040,21,040,Cuautinchan,2022,Extorsión,4,Extracción de recursos,0,12340,0
21040,21,040,Cuautinchan,2023,Extorsión,4,Extracción de recursos,0,12340,0
21040,21,040,Cuautinchan,2024,Extorsión,4,Extracción de recursos,1,12340,0.12
21040,21,040,Cuautinchan,2025,Extorsión,4,Extracción de recursos,0,12340,0
21041,21,041,Cuautlancingo,2015,Extorsión,4,Extracción de recursos,1,112225,1.12
21041,21,041,Cuautlancingo,2016,Extorsión,4,Extracción de recursos,0,112225,0
21041,21,041,Cuautlancingo,2017,Extorsión,4,Extracción de recursos,0,112225,0
21041,21,041,Cuautlancingo,2018,Extorsión,4,Extracción de recursos,3,112225,3.37
21041,21,041,Cuautlancingo,2019,Extorsión,4,Extracción de recursos,2,112225,2.24
21041,21,041,Cuautlancingo,2020,Extorsión,4,Extracción de recursos,4,137435,5.5
21041,21,041,Cuautlancingo,2021,Extorsión,4,Extracción de recursos,2,137435,2.75
21041,21,041,Cuautlancingo,2022,Extorsión,4,Extracción de recursos,2,137435,2.75
21041,21,041,Cuautlancingo,2023,Extorsión,4,Extracción de recursos,3,137435,4.12
21041,21,041,Cuautlancingo,2024,Extorsión,4,Extracción de recursos,5,137435,6.87
21041,21,041,Cuautlancingo,2025,Extorsión,4,Extracción de recursos,2,137435,2.75
21090,21,090,Juan C. Bonilla,2015,Extorsión,4,Extracción de recursos,0,21253,0
21090,21,090,Juan C. Bonilla,2016,Extorsión,4,Extracción de recursos,0,21253,0
21090,21,090,Juan C. Bonilla,2017,Extorsión,4,Extracción de recursos,0,21253,0
21090,21,090,Juan C. Bonilla,2018,Extorsión,4,Extracción de recursos,0,21253,0
21090,21,090,Juan C. Bonilla,2019,Extorsión,4,Extracción de recursos,1,21253,0.21
21090,21,090,Juan C. Bonilla,2020,Extorsión,4,Extracción de recursos,6,23738,1.42
21090,21,090,Juan C. Bonilla,2021,Extorsión,4,Extracción de recursos,0,23738,0
21090,21,090,Juan C. Bonilla,2022,Extorsión,4,Extracción de recursos,0,23738,0
21090,21,090,Juan C. Bonilla,2023,Extorsión,4,Extracción de recursos,0,23738,0
21090,21,090,Juan C. Bonilla,2024,Extorsión,4,Extracción de recursos,1,23738,0.24
21090,21,090,Juan C. Bonilla,2025,Extorsión,4,Extracción de recursos,3,23738,0.71
21106,21,106,Ocoyucan,2015,Extorsión,4,Extracción de recursos,0,28220,0
21106,21,106,Ocoyucan,2016,Extorsión,4,Extracción de recursos,0,28220,0
21106,21,106,Ocoyucan,2017,Extorsión,4,Extracción de recursos,0,28220,0
21106,21,106,Ocoyucan,2018,Extorsión,4,Extracción de recursos,0,28220,0
21106,21,106,Ocoyucan,2019,Extorsión,4,Extracción de recursos,0,28220,0
21106,21,106,Ocoyucan,2020,Extorsión,4,Extracción de recursos,0,42669,0
21106,21,106,Ocoyucan,2021,Extorsión,4,Extracción de recursos,0,42669,0
21106,21,106,Ocoyucan,2022,Extorsión,4,Extracción de recursos,1,42669,0.43
21106,21,106,Ocoyucan,2023,Extorsión,4,Extracción de recursos,0,42669,0
21106,21,106,Ocoyucan,2024,Extorsión,4,Extracción de recursos,0,42669,0
21106,21,106,Ocoyucan,2025,Extorsión,4,Extracción de recursos,0,42669,0
21114,21,114,Puebla,2015,Extorsión,4,Extracción de recursos,121,1656883,2004.83
21114,21,114,Puebla,2016,Extorsión,4,Extracción de recursos,58,1656883,960.99
21114,21,114,Puebla,2017,Extorsión,4,Extracción de recursos,48,1656883,795.3
21114,21,114,Puebla,2018,Extorsión,4,Extracción de recursos,87,1656883,1441.49
21114,21,114,Puebla,2019,Extorsión,4,Extracción de recursos,69,1656883,1143.25
21114,21,114,Puebla,2020,Extorsión,4,Extracción de recursos,41,1692181,693.79
21114,21,114,Puebla,2021,Extorsión,4,Extracción de recursos,43,1711529,735.96
21114,21,114,Puebla,2022,Extorsión,4,Extracción de recursos,47,1724831,810.67
21114,21,114,Puebla,2023,Extorsión,4,Extracción de recursos,40,1738577,695.43
21114,21,114,Puebla,2024,Extorsión,4,Extracción de recursos,58,1752924,1016.7
21114,21,114,Puebla,2025,Extorsión,4,Extracción de recursos,112,1767970,1980.13
21119,21,119,San Andrés Cholula,2015,Extorsión,4,Extracción de recursos,20,116347,23.27
21119,21,119,San Andrés Cholula,2016,Extorsión,4,Extracción de recursos,7,116347,8.14
21119,21,119,San Andrés Cholula,2017,Extorsión,4,Extracción de recursos,5,116347,5.82
21119,21,119,San Andrés Cholula,2018,Extorsión,4,Extracción de recursos,5,116347,5.82
21119,21,119,San Andrés Cholula,2019,Extorsión,4,Extracción de recursos,9,116347,10.47
21119,21,119,San Andrés Cholula,2020,Extorsión,4,Extracción de recursos,6,154448,9.27
21119,21,119,San Andrés Cholula,2021,Extorsión,4,Extracción de recursos,6,154448,9.27
21119,21,119,San Andrés Cholula,2022,Extorsión,4,Extracción de recursos,5,154448,7.72
21119,21,119,San Andrés Cholula,2023,Extorsión,4,Extracción de recursos,12,154448,18.53
21119,21,119,San Andrés Cholula,2024,Extorsión,4,Extracción de recursos,11,154448,16.99
21119,21,119,San Andrés Cholula,2025,Extorsión,4,Extracción de recursos,10,154448,15.44
21140,21,140,San Pedro Cholula,2015,Extorsión,4,Extracción de recursos,11,129000,14.19
21140,21,140,San Pedro Cholula,2016,Extorsión,4,Extracción de recursos,1,129000,1.29
21140,21,140,San Pedro Cholula,2017,Extorsión,4,Extracción de recursos,1,129000,1.29
21140,21,140,San Pedro Cholula,2018,Extorsión,4,Extracción de recursos,1,129000,1.29
21140,21,140,San Pedro Cholula,2019,Extorsión,4,Extracción de recursos,4,129000,5.16
21140,21,140,San Pedro Cholula,2020,Extorsión,4,Extracción de recursos,1,138433,1.38
21140,21,140,San Pedro Cholula,2021,Extorsión,4,Extracción de recursos,1,138433,1.38
21140,21,140,San Pedro Cholula,2022,Extorsión,4,Extracción de recursos,1,138433,1.38
21140,21,140,San Pedro Cholula,2023,Extorsión,4,Extracción de recursos,2,138433,2.77
21140,21,140,San Pedro Cholula,2024,Extorsión,4,Extracción de recursos,4,138433,5.54
21140,21,140,San Pedro Cholula,2025,Extorsión,4,Extracción de recursos,2,138433,2.77
21034,21,034,Coronango,2015,Feminicidio FGE,1,Vulneración de la vida,0,40949,0
21034,21,034,Coronango,2016,Feminicidio FGE,1,Vulneración de la vida,0,40949,0
21034,21,034,Coronango,2017,Feminicidio FGE,1,Vulneración de la vida,1,40949,0.41
21034,21,034,Coronango,2018,Feminicidio FGE,1,Vulneración de la vida,0,40949,0
21034,21,034,Coronango,2019,Feminicidio FGE,1,Vulneración de la vida,0,40949,0
21034,21,034,Coronango,2020,Feminicidio FGE,1,Vulneración de la vida,3,46836,1.41
21034,21,034,Coronango,2021,Feminicidio FGE,1,Vulneración de la vida,0,46836,0
21034,21,034,Coronango,2022,Feminicidio FGE,1,Vulneración de la vida,0,46836,0
21034,21,034,Coronango,2023,Feminicidio FGE,1,Vulneración de la vida,0,46836,0
21034,21,034,Coronango,2024,Feminicidio FGE,1,Vulneración de la vida,1,46836,0.47
21034,21,034,Coronango,2025,Feminicidio FGE,1,Vulneración de la vida,1,46836,0.47
21040,21,040,Cuautinchan,2015,Feminicidio FGE,1,Vulneración de la vida,0,10179,0
21040,21,040,Cuautinchan,2016,Feminicidio FGE,1,Vulneración de la vida,0,10179,0
21040,21,040,Cuautinchan,2017,Feminicidio FGE,1,Vulneración de la vida,0,10179,0
21040,21,040,Cuautinchan,2018,Feminicidio FGE,1,Vulneración de la vida,0,10179,0
21040,21,040,Cuautinchan,2019,Feminicidio FGE,1,Vulneración de la vida,0,10179,0
21040,21,040,Cuautinchan,2020,Feminicidio FGE,1,Vulneración de la vida,0,12340,0
21040,21,040,Cuautinchan,2021,Feminicidio FGE,1,Vulneración de la vida,0,12340,0
21040,21,040,Cuautinchan,2022,Feminicidio FGE,1,Vulneración de la vida,0,12340,0
21040,21,040,Cuautinchan,2023,Feminicidio FGE,1,Vulneración de la vida,0,12340,0
21040,21,040,Cuautinchan,2024,Feminicidio FGE,1,Vulneración de la vida,0,12340,0
21040,21,040,Cuautinchan,2025,Feminicidio FGE,1,Vulneración de la vida,0,12340,0
21041,21,041,Cuautlancingo,2015,Feminicidio FGE,1,Vulneración de la vida,0,112225,0
21041,21,041,Cuautlancingo,2016,Feminicidio FGE,1,Vulneración de la vida,0,112225,0
21041,21,041,Cuautlancingo,2017,Feminicidio FGE,1,Vulneración de la vida,0,112225,0
21041,21,041,Cuautlancingo,2018,Feminicidio FGE,1,Vulneración de la vida,1,112225,1.12
21041,21,041,Cuautlancingo,2019,Feminicidio FGE,1,Vulneración de la vida,1,112225,1.12
21041,21,041,Cuautlancingo,2020,Feminicidio FGE,1,Vulneración de la vida,2,137435,2.75
21041,21,041,Cuautlancingo,2021,Feminicidio FGE,1,Vulneración de la vida,0,137435,0
21041,21,041,Cuautlancingo,2022,Feminicidio FGE,1,Vulneración de la vida,0,137435,0
21041,21,041,Cuautlancingo,2023,Feminicidio FGE,1,Vulneración de la vida,1,137435,1.37
21041,21,041,Cuautlancingo,2024,Feminicidio FGE,1,Vulneración de la vida,1,137435,1.37
21041,21,041,Cuautlancingo,2025,Feminicidio FGE,1,Vulneración de la vida,1,137435,1.37
21090,21,090,Juan C. Bonilla,2015,Feminicidio FGE,1,Vulneración de la vida,0,21253,0
21090,21,090,Juan C. Bonilla,2016,Feminicidio FGE,1,Vulneración de la vida,0,21253,0
21090,21,090,Juan C. Bonilla,2017,Feminicidio FGE,1,Vulneración de la vida,0,21253,0
21090,21,090,Juan C. Bonilla,2018,Feminicidio FGE,1,Vulneración de la vida,0,21253,0
21090,21,090,Juan C. Bonilla,2019,Feminicidio FGE,1,Vulneración de la vida,0,21253,0
21090,21,090,Juan C. Bonilla,2020,Feminicidio FGE,1,Vulneración de la vida,0,23738,0
21090,21,090,Juan C. Bonilla,2021,Feminicidio FGE,1,Vulneración de la vida,0,23738,0
21090,21,090,Juan C. Bonilla,2022,Feminicidio FGE,1,Vulneración de la vida,,23738,0
21090,21,090,Juan C. Bonilla,2023,Feminicidio FGE,1,Vulneración de la vida,0,23738,0
21090,21,090,Juan C. Bonilla,2024,Feminicidio FGE,1,Vulneración de la vida,0,23738,0
21090,21,090,Juan C. Bonilla,2025,Feminicidio FGE,1,Vulneración de la vida,0,23738,0
21106,21,106,Ocoyucan,2015,Feminicidio FGE,1,Vulneración de la vida,0,28220,0
21106,21,106,Ocoyucan,2016,Feminicidio FGE,1,Vulneración de la vida,0,28220,0
21106,21,106,Ocoyucan,2017,Feminicidio FGE,1,Vulneración de la vida,0,28220,0
21106,21,106,Ocoyucan,2018,Feminicidio FGE,1,Vulneración de la vida,1,28220,0.28
21106,21,106,Ocoyucan,2019,Feminicidio FGE,1,Vulneración de la vida,1,28220,0.28
21106,21,106,Ocoyucan,2020,Feminicidio FGE,1,Vulneración de la vida,1,42669,0.43
21106,21,106,Ocoyucan,2021,Feminicidio FGE,1,Vulneración de la vida,0,42669,0
21106,21,106,Ocoyucan,2022,Feminicidio FGE,1,Vulneración de la vida,0,42669,0
21106,21,106,Ocoyucan,2023,Feminicidio FGE,1,Vulneración de la vida,0,42669,0
21106,21,106,Ocoyucan,2024,Feminicidio FGE,1,Vulneración de la vida,0,42669,0
21106,21,106,Ocoyucan,2025,Feminicidio FGE,1,Vulneración de la vida,1,42669,0.43
21114,21,114,Puebla,2015,Feminicidio FGE,1,Vulneración de la vida,5,1656883,82.84
21114,21,114,Puebla,2016,Feminicidio FGE,1,Vulneración de la vida,9,1656883,149.12
21114,21,114,Puebla,2017,Feminicidio FGE,1,Vulneración de la vida,6,1656883,99.41
21114,21,114,Puebla,2018,Feminicidio FGE,1,Vulneración de la vida,7,1656883,115.98
21114,21,114,Puebla,2019,Feminicidio FGE,1,Vulneración de la vida,11,1656883,182.26
21114,21,114,Puebla,2020,Feminicidio FGE,1,Vulneración de la vida,8,1692181,135.37
21114,21,114,Puebla,2021,Feminicidio FGE,1,Vulneración de la vida,13,1711529,222.5
21114,21,114,Puebla,2022,Feminicidio FGE,1,Vulneración de la vida,4,1724831,68.99
21114,21,114,Puebla,2023,Feminicidio FGE,1,Vulneración de la vida,12,1738577,208.63
21114,21,114,Puebla,2024,Feminicidio FGE,1,Vulneración de la vida,9,1752924,157.76
21114,21,114,Puebla,2025,Feminicidio FGE,1,Vulneración de la vida,4,1767970,70.72
21119,21,119,San Andrés Cholula,2015,Feminicidio FGE,1,Vulneración de la vida,0,116347,0
21119,21,119,San Andrés Cholula,2016,Feminicidio FGE,1,Vulneración de la vida,0,116347,0
21119,21,119,San Andrés Cholula,2017,Feminicidio FGE,1,Vulneración de la vida,0,116347,0
21119,21,119,San Andrés Cholula,2018,Feminicidio FGE,1,Vulneración de la vida,1,116347,1.16
21119,21,119,San Andrés Cholula,2019,Feminicidio FGE,1,Vulneración de la vida,1,116347,1.16
21119,21,119,San Andrés Cholula,2020,Feminicidio FGE,1,Vulneración de la vida,1,154448,1.54
21119,21,119,San Andrés Cholula,2021,Feminicidio FGE,1,Vulneración de la vida,0,154448,0
21119,21,119,San Andrés Cholula,2022,Feminicidio FGE,1,Vulneración de la vida,0,154448,0
21119,21,119,San Andrés Cholula,2023,Feminicidio FGE,1,Vulneración de la vida,0,154448,0
21119,21,119,San Andrés Cholula,2024,Feminicidio FGE,1,Vulneración de la vida,2,154448,3.09
21119,21,119,San Andrés Cholula,2025,Feminicidio FGE,1,Vulneración de la vida,0,154448,0
21140,21,140,San Pedro Cholula,2015,Feminicidio FGE,1,Vulneración de la vida,0,129000,0
21140,21,140,San Pedro Cholula,2016,Feminicidio FGE,1,Vulneración de la vida,0,129000,0
21140,21,140,San Pedro Cholula,2017,Feminicidio FGE,1,Vulneración de la vida,0,129000,0
21140,21,140,San Pedro Cholula,2018,Feminicidio FGE,1,Vulneración de la vida,1,129000,1.29
21140,21,140,San Pedro Cholula,2019,Feminicidio FGE,1,Vulneración de la vida,0,129000,0
21140,21,140,San Pedro Cholula,2020,Feminicidio FGE,1,Vulneración de la vida,0,138433,0
21140,21,140,San Pedro Cholula,2021,Feminicidio FGE,1,Vulneración de la vida,1,138433,1.38
21140,21,140,San Pedro Cholula,2022,Feminicidio FGE,1,Vulneración de la vida,2,138433,2.77
21140,21,140,San Pedro Cholula,2023,Feminicidio FGE,1,Vulneración de la vida,0,138433,0
21140,21,140,San Pedro Cholula,2024,Feminicidio FGE,1,Vulneración de la vida,1,138433,1.38
21140,21,140,San Pedro Cholula,2025,Feminicidio FGE,1,Vulneración de la vida,0,138433,0
21034,21,034,Coronango,2015,Feminicidio IDHIE,1,Vulneración de la vida,,40949,0
21034,21,034,Coronango,2016,Feminicidio IDHIE,1,Vulneración de la vida,,40949,0
21034,21,034,Coronango,2017,Feminicidio IDHIE,1,Vulneración de la vida,,40949,0
21034,21,034,Coronango,2018,Feminicidio IDHIE,1,Vulneración de la vida,,40949,0
21034,21,034,Coronango,2019,Feminicidio IDHIE,1,Vulneración de la vida,,40949,0
21034,21,034,Coronango,2020,Feminicidio IDHIE,1,Vulneración de la vida,,46836,0
21034,21,034,Coronango,2021,Feminicidio IDHIE,1,Vulneración de la vida,,46836,0
21034,21,034,Coronango,2022,Feminicidio IDHIE,1,Vulneración de la vida,,46836,0
21034,21,034,Coronango,2023,Feminicidio IDHIE,1,Vulneración de la vida,,46836,0
21034,21,034,Coronango,2024,Feminicidio IDHIE,1,Vulneración de la vida,,46836,0
21034,21,034,Coronango,2025,Feminicidio IDHIE,1,Vulneración de la vida,,46836,0
21040,21,040,Cuautinchan,2015,Feminicidio IDHIE,1,Vulneración de la vida,,10179,0
21040,21,040,Cuautinchan,2016,Feminicidio IDHIE,1,Vulneración de la vida,,10179,0
21040,21,040,Cuautinchan,2017,Feminicidio IDHIE,1,Vulneración de la vida,,10179,0
21040,21,040,Cuautinchan,2018,Feminicidio IDHIE,1,Vulneración de la vida,,10179,0
21040,21,040,Cuautinchan,2019,Feminicidio IDHIE,1,Vulneración de la vida,,10179,0
21040,21,040,Cuautinchan,2020,Feminicidio IDHIE,1,Vulneración de la vida,,12340,0
21040,21,040,Cuautinchan,2021,Feminicidio IDHIE,1,Vulneración de la vida,,12340,0
21040,21,040,Cuautinchan,2022,Feminicidio IDHIE,1,Vulneración de la vida,,12340,0
21040,21,040,Cuautinchan,2023,Feminicidio IDHIE,1,Vulneración de la vida,,12340,0
21040,21,040,Cuautinchan,2024,Feminicidio IDHIE,1,Vulneración de la vida,,12340,0
21040,21,040,Cuautinchan,2025,Feminicidio IDHIE,1,Vulneración de la vida,,12340,0
21041,21,041,Cuautlancingo,2015,Feminicidio IDHIE,1,Vulneración de la vida,,112225,0
21041,21,041,Cuautlancingo,2016,Feminicidio IDHIE,1,Vulneración de la vida,,112225,0
21041,21,041,Cuautlancingo,2017,Feminicidio IDHIE,1,Vulneración de la vida,,112225,0
21041,21,041,Cuautlancingo,2018,Feminicidio IDHIE,1,Vulneración de la vida,,112225,0
21041,21,041,Cuautlancingo,2019,Feminicidio IDHIE,1,Vulneración de la vida,,112225,0
21041,21,041,Cuautlancingo,2020,Feminicidio IDHIE,1,Vulneración de la vida,,137435,0
21041,21,041,Cuautlancingo,2021,Feminicidio IDHIE,1,Vulneración de la vida,,137435,0
21041,21,041,Cuautlancingo,2022,Feminicidio IDHIE,1,Vulneración de la vida,,137435,0
21041,21,041,Cuautlancingo,2023,Feminicidio IDHIE,1,Vulneración de la vida,,137435,0
21041,21,041,Cuautlancingo,2024,Feminicidio IDHIE,1,Vulneración de la vida,,137435,0
21041,21,041,Cuautlancingo,2025,Feminicidio IDHIE,1,Vulneración de la vida,,137435,0
21090,21,090,Juan C. Bonilla,2015,Feminicidio IDHIE,1,Vulneración de la vida,,21253,0
21090,21,090,Juan C. Bonilla,2016,Feminicidio IDHIE,1,Vulneración de la vida,,21253,0
